title,videoIDS,video_description,publishedDate,likes,dislikes,views,comment
"3 Fields, 1 Menstrual Cup | My Honest First Experience",UoW76opyd4g,"3 Fields, 1 Menstrual Cup | My Honest First Experience 

Pratting around in fields full of lavender, grasshoppers and alpacas and filling you in on my first experience of using a menstrual cup. They say you're never too old to roll down a hill but I have to say, I think that might be untrue. 

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid-for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however, I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P R E O R D E R   T H E   M A G P I E   S O C I E T Y
↠  Signed - WH Smiths - http://bit.ly/2ui4Z8t
↠  Signed - Waterstones - http://bit.ly/2RVN7t6
↠  Signed - Easons - https://bit.ly/2GM8OFH
↠  Not Signed - Amazon - https://amzn.to/2GZB47z

M E N T I O N E D :
↠ Better Cup - https://www.the-bettercompany.com/


W E A R I N G :
⇢ Travis Glasses - Ace & Tate - http://bit.ly/2vlrJF5
⇢ *Black & White Stripe Dress - similar - https://rstyle.me/+PQ7Vp-QEywqKtnevoN9JaA

C O O L  S H I Z Z
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-08-03T15:33:18Z,32505,461,802654,0
They're Planning My Hen Do | Mark Stays Over,s3c1w6l3a_A,"They're Planning My Hen Do | Mark Stays Over 

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid-for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however, I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P R E O R D E R   T H E   M A G P I E   S O C I E T Y
↠  Signed - WH Smiths - http://bit.ly/2ui4Z8t
↠  Signed - Waterstones - http://bit.ly/2RVN7t6
↠  Signed - Easons - https://bit.ly/2GM8OFH
↠  Not Signed - Amazon - https://amzn.to/2GZB47z

M E N T I O N E D :
↠ *Collection lasting perfection concealer - https://bit.ly/373fs4U
↠ Zoella Lockdown Reflections Post - https://bit.ly/3gNzupj

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6

W E A R I N G :
⇢ *White Crop Jumper (Similar) - https://bit.ly/393Pv87
⇢ *Cream Ribbed Dress (Similar) ASOS - https://bit.ly/3fERMsQ
⇢ *Gucci Rhyton Trainers - Net-a-porter - https://bit.ly/2ZAPHsd
⇢ *Estée Lalonde Goddess Medallion T Bar Necklace 18ct Gold Plate - http://bit.ly/34U5UZe
⇢ *Estée Lalonde Luna Charm Necklace 18ct Gold Plate - http://bit.ly/2KiD8K6
⇢ *Snake Necklace | Flat Snake Chain Necklace | Gold Snake Chain- http://bit.ly/2UL513R
⇢ *Estée Lalonde T Bar Necklace 18ct Gold Plate - - Daisy London Jewellery- http://bit.ly/2UOoCQJ
⇢ *Axiom Chain - http://bit.ly/2KqEZPp
⇢ *Lucy Williams Beaded Coin Necklace - http://bit.ly/2UKzWNF
⇢ For Love & Lemons Maxi Dress - https://bit.ly/3eCZpPb
⇢ *All Saints - 2 in 1 White Dress - https://bit.ly/32schFi

C O O L  S H I Z Z
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-07-17T15:15:33Z,34954,617,1223281,0
New Camera & House Favourites | ad,s9CuzmswIVk,"New Camera & House Favourites | ad
- This video contains a paid partnership
- Click here: https://cen.yt/functionzoe4 to get 20% off your custom formula from Function of Beauty
- Available in the US, GB, EU, CA, AUS, NZ & more! Function of Beauty makes unique personalised hair care that is vegan and cruelty-free.

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P R E O R D E R   T H E   M A G P I E   S O C I E T Y
↠  Signed - WH Smiths - http://bit.ly/2ui4Z8t
↠  Signed - Waterstones - http://bit.ly/2RVN7t6
↠  Signed - Easons - https://bit.ly/2GM8OFH
↠  Not Signed - Amazon - https://amzn.to/2GZB47z

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN

C O O L  S H I Z Z
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-07-03T19:11:15Z,25879,515,696684,0
"Goodbye Extensions, Hello Mark",7vWg8uJFR10,"Goodbye Extensions, Hello Mark

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid-for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however, I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P R E O R D E R   T H E   M A G P I E   S O C I E T Y
↠  Signed - WH Smiths - http://bit.ly/2ui4Z8t
↠  Signed - Waterstones - http://bit.ly/2RVN7t6
↠  Signed - Easons - https://bit.ly/2GM8OFH
↠  Not Signed - Amazon - https://amzn.to/2GZB47z

M E N T I O N E D :
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6

W E A R I N G :
⇢ *Reformation Tangerine Top - https://bit.ly/2C13NcW
⇢ *Misguided Denim Shorts - Similar - https://bit.ly/38kjzM8
⇢ *Nasty Gal White Tracksuit - https://bit.ly/2YTnNqZ
⇢ *Free People White Gold Star Jeans - https://bit.ly/2YRPIaK

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-07-02T12:30:45Z,36793,455,995452,0
"Getting Shizz Done | Book, Cleaning & Brownie Baking",S8T4INzdSCk,"Getting Shizz Done | Book, Cleaning & Brownie Baking 

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid-for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however, I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P R E O R D E R   T H E   M A G P I E   S O C I E T Y
↠  Signed - WH Smiths - http://bit.ly/2ui4Z8t
↠  Signed - Waterstones - http://bit.ly/2RVN7t6
↠  Signed - Easons - https://bit.ly/2GM8OFH
↠  Not Signed - Amazon - https://amzn.to/2GZB47z


M E N T I O N E D :
↠ Jane's Patisserie Slutty Brownie Recipe - https://bit.ly/31v9WJc
↠ Jane's Patisserie on Instagram - https://bit.ly/2Vv6Eln

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN

W E A R I N G :
⇢ Neil Glasses - Ace & Tate - https://bit.ly/38cYFi6
⇢ Travis Glasses - Ace & Tate - http://bit.ly/2vlrJF5
⇢ Carrie Elizabeth - Moon Pendant Necklace - https://bit.ly/2xlNxBs
⇢ *Mint green jumper - & Other Stories - https://bit.ly/2CP9ivP
⇢ *Lonely Hearts Club T-shirt - Alexa Chung - https://bit.ly/2NHowoZ
⇢ *Bleach Wash Mom Jeans (similar) - Topshop - https://bit.ly/2UMxcP7

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-06-29T13:03:22Z,30949,405,668703,0
Organising My Bathroom | Skincare & Beauty Products,8Q1TWLxqUzA,"Organising My Bathroom | Skincare & Beauty Products

Links below marked with a ""*"" are ad-affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid-for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however, I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P R E O R D E R   T H E   M A G P I E   S O C I E T Y
↠  Signed - WH Smiths - http://bit.ly/2ui4Z8t
↠  Signed - Waterstones - http://bit.ly/2RVN7t6
↠  Signed - Easons - https://bit.ly/2GM8OFH
↠  Not Signed - Amazon - https://amzn.to/2GZB47z

M E N T I O N E D :
*Liz Earle - Liz Earle Cleanse & Polish Hot Cloth Cleanser - https://bit.ly/3aNoN2E 
*OSKIA- Renaissance Cleansing Gel – https://apprl.com/al/5Llk/ 
*Glossier - Milky Jelly Cleanser - https://bit.ly/2GQbvFO 
*Foreo - LUNA mini 2 T-Sonic Facial Cleansing Brush - https://bit.ly/3cWi4VA [previous paid partner]
*EMBRYOLISSE LABORATORIES - Lait-Creme Concentre - https://apprl.com/al/5Llv/ 
*DR ROEBUCK'S - Lifesaver Skin Brightening Toner - https://apprl.com/al/5Llx/ 
*Emma Hardie - Moringa Cleansing Balm - https://bit.ly/2KN0443 
*DR ROEBUCK'S -  Kibosh Weightless Foaming Cleanser - https://apprl.com/al/5Lm5/ 
Drunk Elephant - Slaai™ Makeup-Melting Butter Cleanser - https://bit.ly/3d5JqZI 
*Tan-luxe – The Face - https://apprl.com/al/5LmB/  
*Decree - Preparatory Mist - https://apprl.com/al/5LmD/ 
*Oskia - ADAPTIVE TAN MIST - https://bit.ly/2xmqre5 
Garnier - Ambre Solaire Selftan Self Tan Dry Face Mist Dark - https://bit.ly/2yhew1B 
*Revitalash - REVITABROW CONDITIONER & SERUM - https://apprl.com/al/5LmL/ 
*Pixi - PIXI Retinol Tonic - https://apprl.com/al/5LmO/ 
*Sunday Riley - Mattifying Melting Water-Gel Toner - https://bit.ly/3bQZP3X 
*OSKIA - Renaissance 360 Supreme Cream - https://apprl.com/al/5LmU/ 
*Lumene - Lumene Nordic Detox Urban Intense Hydrating Serum - https://bit.ly/2KSLE29 
*Ole Henriksen - Truth Serum - https://go.magik.ly/ml/wgfz/ 
*Glossier - The Super Duo - https://bit.ly/3c3zq2E 
*SUNDAY RILEY - Good Genes Glycolic Acid Treatment - https://apprl.com/al/5Lma/ 
*ALLIES OF SKIN - Triple Hyaluronic Antioxidant Hydration Serum - https://apprl.com/al/5Lmb/ 
*SUNDAY RILEY - C.E.O. Glow - https://apprl.com/al/5Lmc/ 
*Paula’s Choice - Hyaluronic Acid Booster - https://bit.ly/2KMmUJd 
*Paula’s Choice - Skin Perfecting 2% BHA Gel Exfoliant – https://bit.ly/35lkISs 
*Kate Somerville - Liquid ExfoliKate Triple Acid Resurfacing Treatment - https://bit.ly/2VOe7MZ 
*111SKIN - Space Anti Age Day Cream NAC Y2. - https://apprl.com/al/5Lmh/ 
*Ole Henriksen - Transform Plus PHAT Glow Facial - https://go.magik.ly/ml/wggo/ 
*DRUNK ELEPHANT - A-Passioni Retinol Cream - https://apprl.com/al/5Lml/ 
*OSKIA - Liquid Mask Lactic Acid Micro-peel - https://apprl.com/al/5Lmo/ 
*ALLIES OF SKIN - Molecular Multi-Nutrient Day Cream – https://apprl.com/al/5Lmp/ 
*Paula’s Choice - Clear Moisturiser SPF 30 - https://bit.ly/2yUVga4 
*AMELIORATE - Smoothing Body Exfoliant - https://apprl.com/al/5Lmu/ 
*And Other Stories - Punk Bouquet Body Scrub - https://apprl.com/al/5Lmv/ 
*AMELIORATE - Nourishing Body Wash - https://apprl.com/al/5Lmy/ 
*The Body Shop - Almond Milk Body Yogurt - https://bit.ly/2VPa1Ek 
*Sol de Janeiro - Brazilian Bum Bum Cream - https://bit.ly/2VPahDi 
*Weleda - Skin Food Body Butter - https://apprl.com/al/5Ln2/ 
*Neom - Real Luxury Magnesium Body Butter - https://bit.ly/2xnlMIT 
*AMELIORATE - Transforming Body Lotion - https://apprl.com/al/5Ln5/ 
*GOOP - 'The Martini' Emotional Detox Bath Soak - https://apprl.com/al/5Ln8/ 
*OUAI HAIRCARE - Chill Pills - https://apprl.com/al/5Ln9/ 
*Mio Skincare - Liquid Yoga Bath Soak - https://apprl.com/al/5LnB/ 
*Bondi Sands - Aero Aerated Tanning Foam - https://apprl.com/al/5LnD/ 
*COCO & EVE - Super Nourishing Coconut & Fig Hair Masque - https://apprl.com/al/5LnE/ 
Function of Beauty – Shampoo and Conditioner - https://bit.ly/3bSvEZZ [previous paid partner]

W E A R I N G :
⇢ *Urban Outfitters Iets Frans Jogging bottoms - similar - https://apprl.com/al/5Ll9/
⇢ *Free People - Dani Tank Top - https://bit.ly/2xn9j83
⇢ Carrie Elizabeth - Moon Pendant Necklace - https://bit.ly/2xlNxBs


C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-04-30T14:42:54Z,31897,591,924741,0
"Chilled, Chatty Morning & Get Ready With Me",9rgKdyobOas,"Chilled, Chatty Morning & Get Ready With Me

Links below marked with a ""*"" are ad-affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety

M E N T I O N E D :
↠ *Liz Earle Cleanse and Polish - https://bit.ly/3aNoN2E
↠ *Dr Roebucks Skin Brightening Toner - https://apprl.com/al/5La1/
↠ *Lumene Nordic-C Glow Boot Essence Serum - https://bit.ly/3bKoLtI
↠ *Embryolisse Lait-Creme Concentre Moisturiser - https://apprl.com/al/5La3/
↠ *Collection Lasting Perfection Concealer - https://bit.ly/373fs4U
↠ *bareMinerals Original loose mineral foundation - https://bit.ly/3cT8kvg
↠ *Estee Lauder Bronze Goddess bronzer - https://apprl.com/al/5La8/
↠ *Nars Blush - https://apprl.com/al/5LaA/
↠ *Anastasia Beverly Hills Dipbrow Pomade - medium brown - https://apprl.com/al/5La9/
↠ Victoria Beckham Smoky Eye Brick in Tweed - https://bit.ly/2Yh9Mni
↠ *Pat Mcgrath Labs FetishEyes Mascara http://bit.ly/2JRNErA
↠ *Tarte Liquid Lipstick - http://bit.ly/2RUtMZb
↠ *By Terry Baume de Rose - https://apprl.com/al/5LaB/
↠ Littles Flavoured Coffee - https://bit.ly/3fcPod4
↠ L'Occitane Hand Cream - https://bit.ly/3aKLyEB

W E A R I N G :
⇢ *Saint Laurent Lightning Bolt Tee - https://apprl.com/al/5LaD/
⇢ *Topshop Cardigan - https://apprl.com/al/5LaE/
⇢ *Urban Outfitters BDG Mom Jeans - similar - https://apprl.com/al/5LaF/

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-04-29T16:41:30Z,25849,320,711078,0
You Dreamt What? | ad,OGlplf1lsqg,"You Dreamt What?
- This video contains a paid for advertorial with Lark 
- Click here to download Lark for free: https://bit.ly/LarkZoeSugg if you're looking for a remote working tool

Lark is a free team collaboration tool. The Lark Video Call allows up to 100 participants, unlimited minutes and even the ability to share and co-edit documents through the video call! Let me know if you download it and how you get on! :) 

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-04-20T13:40:31Z,24901,339,653282,0
Staying Connected & ALL The Online Quizzes,ynIOMkgie78,"Staying Connected & ALL The Online Quizzes

DONATE TO NHS: https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ClapForOurCarers&pageUrl=1

#Youtubers4NHSHeroes 

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6

W E A R I N G :
⇢ NYC T shirt - Old - Urban Outfitters mens section
⇢ *Mom Jeans - Topshop - https://bit.ly/3eeauXX
⇢ *Crochet Crop Top - ASOS - https://bit.ly/2Rv4VuB
⇢ *Cream Jeans - Mango - https://bit.ly/2yVOzVr

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-04-11T15:21:27Z,24793,316,622116,0
A Sunny Sunday & Surprise Breakfast,81oKnkNOJKQ,"A Sunny Sunday & Surprise Breakfast

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ *Peter Thomas Roth Hyaluronic Cloud Hydra-Gel Eye Patches - https://apprl.com/al/5IbY/
↠ *Table Cloth - H&M Home - https://apprl.com/al/5Ibd/
↠ *Place Mats - H&M Home - https://apprl.com/al/5Ibe/
↠ *Glasses - H&M Home - https://apprl.com/al/5Ibf/
↠ *Wooden Board - H&M Home - https://apprl.com/al/5Ibg/
↠ *Face Vase - Trouva - https://bit.ly/2yMU88s
↠ *Shark hand held hoover - https://bit.ly/3eaoemj
↠ *Slackline - Gibbon - Amazon - https://bit.ly/2XlGx21

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN

W E A R I N G :
⇢ *Yellow Floral Dress - Urban Outfitters - https://apprl.com/al/5IbZ/
⇢ *Earrings - Asos - https://apprl.com/al/5IbW/
⇢ *Gold Pendant Necklace - Estee Lalonde x Daisy London - http://bit.ly/2KiD8K6
⇢ *Gold Snake Chain Necklace - Estee Lalonde x Daisy London - http://bit.ly/2UL513R
⇢ *Skinny Tortoise shell Sunglasses - ASOS - https://apprl.com/al/5IbX/
⇢ *Rahi Dress - ASOS - https://apprl.com/al/5IbV/

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-04-09T13:51:43Z,29804,271,726757,0
"Finding A New ""Normal"" & Baking Banana Bread",zR_Iq6NZrt4,"Finding A New ""Normal"" & Baking Banana Bread

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ Mary Berry Banana Loaf - https://www.bbc.co.uk/food/recipes/banana_and_chocolate_74784
↠ *Animal Crossing New Horizons - https://bit.ly/2wmGkAK
↠ Zoella Website Book Club - https://zoella.co.uk/category/books/

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN

W E A R I N G :
⇢ *Knit Top - Asos - https://bit.ly/2U3UNKY
⇢ *Knit Skirt - Asos - https://bit.ly/33u5pWB
⇢* Pearl Earrings - & Other Stories - https://bit.ly/34gWJTN
⇢ Daisy Denim Jacket - https://www.s-120.com/products/cyprus-sunny-flowers-jacket
⇢ Daisy Flared Jeans - https://www.s-120.com/products/eva-flare-trousers
⇢ *Black Turtleneck Top - https://bit.ly/2JLbEMq

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-04-06T15:00:25Z,40755,758,1214941,0
Family Weekend & Getting Crafty | AD,0k2Xjlb2Ifo,"Family Weekend & Getting Crafty | AD

Click here http://bit.ly/nativezoe and use my code ZOE to save 20% on your first BYO deodorant pack

Links below marked with a ""*"" are ad-affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ Sussex Trug - http://bit.ly/2vkmiGk
↠ *Tatcha Violet-C Radiance Mask - http://bit.ly/396ZSae

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Joe: http://bit.ly/2GxjKsz

W E A R I N G :
⇢ Ace and Tate Gold Rim Glasses - http://bit.ly/2vlrJF5
⇢ *& Other Stories Green Jumpsuit - http://bit.ly/2T8zCph
⇢ *Gold Hoops - Daisy x Estee Lalonde - http://bit.ly/2WItPZ7
⇢ *Gold pendant Necklace - Daisy London x Estee Lalonde - http://bit.ly/2NbpNFH
⇢ *Estée Lalonde Goddess Medallion T Bar Necklace 18ct Gold Plate - http://bit.ly/34U5UZe
⇢ Estée Lalonde Luna Charm Necklace 18ct Gold Plate - http://bit.ly/2KiD8K6
⇢Snake Necklace | Flat Snake Chain Necklace | Gold Snake Chain - http://bit.ly/2UL513R
⇢ Cargo Leather Biker Jacket - http://bit.ly/2V5Yn9i
⇢ *Urban Outfitters Pink Bralette - http://bit.ly/398ogZk
⇢ *Tatcha Violet-C Radiance Mask - http://bit.ly/396ZSae
⇢ *Gucci T-shirt - http://bit.ly/2vpb4jQ
⇢ *Topshop balloon leg trousers in khaki - http://bit.ly/383xkNB

Pre-order a Signed Copy Of The Magpie Society
↠ WHSmith - https://bit.ly/3920BsY
↠ Waterstones - http://bit.ly/2SiyI9m
↠ Easons - https://bit.ly/2GM8OFH

Pre Oder An Unsigned Copy Of The Magpie Society
↠ Amazon - https://amzn.to/2GZB47z

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apps.apple.com/gb/app/templat... [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-02-27T13:49:53Z,24682,393,892364,0
It's Been Too Long! | Catching Up & Easter Shopping,bxJnn5DS8P4,"It's Been Too Long! | Catching Up & Easter Shopping

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ *Game of Life - http://bit.ly/2HQQpYL
↠ Homesense - [previous paid partner but this is not sponsored]

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6


W E A R I N G :
⇢ Jumper - Hundred Club - http://bit.ly/2HTqvDQ [gifted]
⇢ *Pendant Necklace - Daisy London x Estee Lalonde - http://bit.ly/2NbpNFH [gifted]
⇢ Delicate Star Necklace - Carrie Elizabeth - http://bit.ly/2SSO8m4 [gifted]
⇢ Glasses - Ace & Tate - http://bit.ly/2vXdGFQ
⇢ Hat - WoodWood - http://bit.ly/38WGiO3
⇢ *Topshop balloon leg trousers in khaki - http://bit.ly/2vLMf1z
⇢ Coat - Zara - Sold out
⇢ *Adidas Trainers -http://bit.ly/31lpXzi
⇢ Grey Hoody - H&M - Old
⇢ *Checked Trousers - Urban Outfitters - http://bit.ly/2vXcgev
⇢ Cord Jacket - Zara - https://go.zara/39XeglB
⇢ *Boots - Dr Martens - http://bit.ly/32lNtNf

Pre-order a Signed Copy Of The Magpie Society
↠ WHSmith - https://bit.ly/3920BsY
↠ Waterstones - http://bit.ly/2SiyI9m
↠ Easons - https://bit.ly/2GM8OFH

Pre Oder An Unsigned Copy Of The Magpie Society
↠ Amazon - https://amzn.to/2GZB47z

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apps.apple.com/gb/app/template-story-feed-design [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-02-24T16:50:51Z,24677,430,825452,0
Organising And Sorting The Pantry | AD,km4H3EfnOfs,"Organising The Pantry
This video contains a paid for advertorial
Click here https://cen.yt/functionzoesugg to get 20% off your custom formula from Function of Beauty. Available in the US, GB, EU, CA, AUS, NZ & more! Function of Beauty makes unique personalized hair care that is vegan and cruelty-free.

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ IKEA carafe - http://bit.ly/2Sdoeck
↠ IKEA Glass Jar - http://bit.ly/31ITl2w
↠ IKEA lid - http://bit.ly/2uBfXpD
↠ Zara Home Metal Basket - http://bit.ly/2w3ADXL
↠ Zara Home Woven Basket - http://bit.ly/37kdqxH
↠ Zara Home Large Woven Basket - http://bit.ly/2Ser1SH
↠ *Amazon - Label Maker - http://bit.ly/39rIxIL
↠ *Amazon - SMEG Juicer - http://bit.ly/2OHm9mY

W E A R I N G :
⇢ *Pieces via ASOS floral dress -  
⇢ *Gold Hoops - Daisy x Estee Lalonde - http://bit.ly/2WItPZ7
⇢ *Gold pendant Necklace - Daisy London x Estee Lalonde - http://bit.ly/2NbpNFH

M A K E U P :
⇢ *Collection Lasting Perfection Concealer - http://bit.ly/373fs4U
⇢ *Bare Minerals Mineral Foundation - http://bit.ly/36mhZ9T
⇢ *Estee Lauder Bronze Goddess Powder Bronzer - http://bit.ly/31uFAVf
⇢ *Nars Wanted Cheek Palette - http://bit.ly/2rsEWds
⇢ *Anastasia Beverly Hills Dipbrow Pomade - http://bit.ly/2V6wQ7I
⇢ *Charlotte Tilbury Instant Eye Palette in Pillow Talk - http://bit.ly/2RW1JZf
⇢ Victoria Beckham Beauty Eyeliner - http://bit.ly/2S6RVvU
⇢ *Pat Mcgrath Labs FetishEyes Mascara http://bit.ly/2JRNErA
⇢ *Tarte Liquid Lipstick - http://bit.ly/2RUtMZb
⇢ *Brushes - Colourpop - http://bit.ly/376pi60

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Template App: https://apple.co/2SiYsCi [co founder]
⇢ Pre-order The Magpie Society - http://bit.ly/TheMagpieSociety
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2020-02-10T13:47:02Z,26647,722,876759,0
